year,tech,type,HS,HS6,HS2,export_unit,export_num,export_value,export_average,import_unit,import_num,import_value,import_average,diff_value,average_value,diff_ratio,average_ratio
1994,5,3,901850900,901850,90,,,,,KG,11109,70040,6.304797912,-70040,-6.304797912,-1,-1
1995,5,3,901850900,901850,90,,,,,KG,15229,110175,7.234552499,-110175,-7.234552499,-1,-1
1996,5,3,901850900,901850,90,,,,,KG,15073,120124,7.969481855,-120124,-7.969481855,-1,-1
1997,5,3,901850900,901850,90,,,,,KG,19169,253286,13.21331316,-253286,-13.21331316,-1,-1
1998,5,3,901850900,901850,90,,,,,KG,19186,235649,12.28234129,-235649,-12.28234129,-1,-1
1999,5,3,901850900,901850,90,,,,,KG,21270,202533,9.522002821,-202533,-9.522002821,-1,-1
2000,5,3,901850900,901850,90,,,,,KG,10510,104091,9.903996194,-104091,-9.903996194,-1,-1
1996,5,4,901890010,901890,90,KG,35,293,8.371428571,,,,,293,8.371428571,1,1
1997,5,4,901890010,901890,90,KG,2,1252,626,,,,,1252,626,1,1
1999,5,4,901890010,901890,90,KG,80,2250,28.125,,,,,2250,28.125,1,1
2000,5,4,901890010,901890,90,KG,390,956,2.451282051,,,,,956,2.451282051,1,1
1994,5,4,901890021,901890,90,KG,2943,36240,12.31396534,,,,,36240,12.31396534,1,1
1995,5,4,901890021,901890,90,KG,1323,16769,12.6749811,,,,,16769,12.6749811,1,1
1996,5,4,901890021,901890,90,KG,116,5597,48.25,,,,,5597,48.25,1,1
1997,5,4,901890021,901890,90,KG,13,228,17.53846154,,,,,228,17.53846154,1,1
1998,5,4,901890021,901890,90,KG,108,1183,10.9537037,,,,,1183,10.9537037,1,1
1999,5,4,901890021,901890,90,KG,92,1133,12.31521739,,,,,1133,12.31521739,1,1
2000,5,4,901890021,901890,90,KG,549,5322,9.693989071,,,,,5322,9.693989071,1,1
2000,5,4,901890021,901890,90,KG,567,3704,6.532627866,,,,,3704,6.532627866,1,1
1994,5,4,901890022,901890,90,KG,3042,16273,5.349441157,,,,,16273,5.349441157,1,1
1995,5,4,901890022,901890,90,KG,1612,7889,4.893920596,,,,,7889,4.893920596,1,1
1996,5,4,901890022,901890,90,KG,4313,23015,5.336192905,,,,,23015,5.336192905,1,1
1997,5,4,901890022,901890,90,KG,4557,24706,5.421549265,,,,,24706,5.421549265,1,1
1998,5,4,901890022,901890,90,KG,1917,15520,8.095983307,,,,,15520,8.095983307,1,1
1999,5,4,901890022,901890,90,KG,3003,24456,8.143856144,,,,,24456,8.143856144,1,1
2000,5,4,901890022,901890,90,KG,2662,21742,8.167543201,,,,,21742,8.167543201,1,1
2000,5,4,901890022,901890,90,KG,4960,41690,8.405241935,,,,,41690,8.405241935,1,1
1994,5,4,901890023,901890,90,KG,1260,5526,4.385714286,,,,,5526,4.385714286,1,1
1995,5,4,901890023,901890,90,KG,97,370,3.81443299,,,,,370,3.81443299,1,1
1996,5,4,901890023,901890,90,KG,12298,35362,2.875426899,,,,,35362,2.875426899,1,1
1997,5,4,901890023,901890,90,KG,15186,24589,1.619188726,,,,,24589,1.619188726,1,1
1998,5,4,901890023,901890,90,KG,30066,74555,2.479711302,,,,,74555,2.479711302,1,1
1999,5,4,901890023,901890,90,KG,15261,43794,2.869667781,,,,,43794,2.869667781,1,1
2000,5,4,901890023,901890,90,KG,31317,119076,3.802279912,,,,,119076,3.802279912,1,1
2000,5,4,901890023,901890,90,KG,98022,365039,3.724051743,,,,,365039,3.724051743,1,1
1994,5,4,901890024,901890,90,KG,204258,239804,1.174025008,,,,,239804,1.174025008,1,1
1995,5,4,901890024,901890,90,KG,298492,374224,1.253715342,,,,,374224,1.253715342,1,1
1996,5,4,901890024,901890,90,KG,533755,600647,1.125323416,,,,,600647,1.125323416,1,1
1997,5,4,901890024,901890,90,KG,1103916,1184184,1.072712054,,,,,1184184,1.072712054,1,1
1998,5,4,901890024,901890,90,KG,1428645,1482593,1.037761655,,,,,1482593,1.037761655,1,1
1999,5,4,901890024,901890,90,KG,1420817,1457458,1.025788684,,,,,1457458,1.025788684,1,1
2000,5,4,901890024,901890,90,KG,1516686,1430039,0.942870838,,,,,1430039,0.942870838,1,1
2000,5,4,901890024,901890,90,KG,1963858,2152893,1.09625696,,,,,2152893,1.09625696,1,1
1994,5,4,901890029,901890,90,KG,792,737,0.930555556,,,,,737,0.930555556,1,1
1995,5,4,901890029,901890,90,KG,3835,9239,2.409126467,,,,,9239,2.409126467,1,1
1996,5,4,901890029,901890,90,KG,59686,88517,1.4830446,,,,,88517,1.4830446,1,1
1997,5,4,901890029,901890,90,KG,49452,122015,2.467342069,,,,,122015,2.467342069,1,1
1998,5,4,901890029,901890,90,KG,15363,31470,2.048428041,,,,,31470,2.048428041,1,1
1999,5,4,901890029,901890,90,KG,15112,19351,1.280505558,,,,,19351,1.280505558,1,1
2000,5,4,901890029,901890,90,KG,7640,15271,1.99882199,,,,,15271,1.99882199,1,1
2000,5,4,901890029,901890,90,KG,5647,13314,2.35771206,,,,,13314,2.35771206,1,1
1994,5,4,901890110,901890,90,,,,,KG,23502,282445,12.01791337,-282445,-12.01791337,-1,-1
1995,5,4,901890110,901890,90,,,,,KG,19375,213592,11.02410323,-213592,-11.02410323,-1,-1
1996,5,4,901890110,901890,90,,,,,KG,19311,152412,7.892496505,-152412,-7.892496505,-1,-1
1997,5,4,901890110,901890,90,,,,,KG,29677,427292,14.39808606,-427292,-14.39808606,-1,-1
1998,5,4,901890110,901890,90,,,,,KG,24565,577317,23.50160798,-577317,-23.50160798,-1,-1
1999,5,4,901890110,901890,90,,,,,KG,43262,733237,16.9487541,-733237,-16.9487541,-1,-1
2000,5,4,901890110,901890,90,,,,,KG,42695,715318,16.75413983,-715318,-16.75413983,-1,-1
1994,5,4,901890190,901890,90,,,,,KG,8816,63602,7.21438294,-63602,-7.21438294,-1,-1
1995,5,4,901890190,901890,90,,,,,KG,17714,172461,9.735858643,-172461,-9.735858643,-1,-1
1996,5,4,901890190,901890,90,,,,,KG,6814,74216,10.89169357,-74216,-10.89169357,-1,-1
1997,5,4,901890190,901890,90,,,,,KG,6457,128788,19.94548552,-128788,-19.94548552,-1,-1
1998,5,4,901890190,901890,90,,,,,KG,3469,68631,19.78408763,-68631,-19.78408763,-1,-1
1999,5,4,901890190,901890,90,,,,,KG,25095,200195,7.977485555,-200195,-7.977485555,-1,-1
2000,5,4,901890190,901890,90,,,,,KG,55662,398701,7.162893895,-398701,-7.162893895,-1,-1
1994,5,1,901890200,901890,90,,,,,KG,16631,131296,7.894654561,-131296,-7.894654561,-1,-1
1995,5,1,901890200,901890,90,,,,,KG,33515,248211,7.405967477,-248211,-7.405967477,-1,-1
1996,5,1,901890200,901890,90,,,,,KG,72014,482500,6.700086094,-482500,-6.700086094,-1,-1
1997,5,1,901890200,901890,90,,,,,KG,78255,449468,5.743632995,-449468,-5.743632995,-1,-1
1998,5,1,901890200,901890,90,,,,,KG,15652,167852,10.72399693,-167852,-10.72399693,-1,-1
1999,5,1,901890200,901890,90,,,,,KG,15655,173062,11.05474289,-173062,-11.05474289,-1,-1
2000,5,1,901890200,901890,90,,,,,KG,19889,173276,8.712152446,-173276,-8.712152446,-1,-1
1994,5,1,901890311,901890,90,,,,,KG,163,12076,74.08588957,-12076,-74.08588957,-1,-1
1995,5,1,901890311,901890,90,,,,,KG,261,13806,52.89655172,-13806,-52.89655172,-1,-1
1996,5,1,901890311,901890,90,,,,,KG,558,27918,50.03225806,-27918,-50.03225806,-1,-1
1997,5,1,901890311,901890,90,,,,,KG,673,49330,73.2986627,-49330,-73.2986627,-1,-1
1998,5,1,901890311,901890,90,,,,,KG,548,60325,110.0821168,-60325,-110.0821168,-1,-1
1999,5,1,901890311,901890,90,,,,,KG,628,34617,55.12261146,-34617,-55.12261146,-1,-1
2000,5,1,901890311,901890,90,,,,,KG,2593,129285,49.85923641,-129285,-49.85923641,-1,-1
1994,5,1,901890319,901890,90,,,,,KG,35878,60688,1.691510118,-60688,-1.691510118,-1,-1
1995,5,1,901890319,901890,90,,,,,KG,32330,61345,1.897463656,-61345,-1.897463656,-1,-1
1996,5,1,901890319,901890,90,,,,,KG,53607,101722,1.897550693,-101722,-1.897550693,-1,-1
1997,5,1,901890319,901890,90,,,,,KG,4102,9218,2.24719649,-9218,-2.24719649,-1,-1
1998,5,1,901890319,901890,90,,,,,KG,630,10535,16.72222222,-10535,-16.72222222,-1,-1
1999,5,1,901890319,901890,90,,,,,KG,1287,10820,8.407148407,-10820,-8.407148407,-1,-1
2000,5,1,901890319,901890,90,,,,,KG,1661,17726,10.67188441,-17726,-10.67188441,-1,-1
1994,5,1,901890390,901890,90,,,,,KG,22252,370429,16.64699802,-370429,-16.64699802,-1,-1
1995,5,1,901890390,901890,90,,,,,KG,30348,824924,27.18215368,-824924,-27.18215368,-1,-1
1996,5,1,901890390,901890,90,,,,,KG,48706,901908,18.51739005,-901908,-18.51739005,-1,-1
1997,5,1,901890390,901890,90,,,,,KG,190417,1304389,6.850170941,-1304389,-6.850170941,-1,-1
1998,5,1,901890390,901890,90,,,,,KG,146077,1069114,7.318838695,-1069114,-7.318838695,-1,-1
1999,5,1,901890390,901890,90,,,,,KG,137921,966876,7.010361004,-966876,-7.010361004,-1,-1
2000,5,1,901890390,901890,90,,,,,KG,283660,1386954,4.889494465,-1386954,-4.889494465,-1,-1
1994,5,1,901890900,901890,90,,,,,KG,2160,17877,8.276388889,-17877,-8.276388889,-1,-1
1995,5,1,901890900,901890,90,,,,,KG,7667,18185,2.371853398,-18185,-2.371853398,-1,-1
1996,5,1,901890900,901890,90,,,,,KG,1840,8089,4.396195652,-8089,-4.396195652,-1,-1
1997,5,1,901890900,901890,90,,,,,KG,1373,26011,18.94464676,-26011,-18.94464676,-1,-1
1998,5,1,901890900,901890,90,,,,,KG,1732,11582,6.687066975,-11582,-6.687066975,-1,-1
1999,5,1,901890900,901890,90,,,,,KG,4212,25030,5.942545109,-25030,-5.942545109,-1,-1
2000,5,1,901890900,901890,90,,,,,KG,10981,81728,7.442673709,-81728,-7.442673709,-1,-1
1994,5,3,901910000,901910,90,KG,207378,533910,2.574573966,KG,55241,162102,2.934450861,371808,-0.359876894,0.534197686,-0.065324972
1995,5,3,901910000,901910,90,KG,696176,1282321,1.84194945,KG,85172,231966,2.723500681,1050355,-0.881551231,0.693630071,-0.193091854
1996,5,3,901910000,901910,90,KG,2850546,3202185,1.123358472,KG,129787,320285,2.467774122,2881900,-1.34441565,0.818147493,-0.37437093
1997,5,3,901910000,901910,90,KG,2342843,3454973,1.4746925,KG,85517,263120,3.076815136,3191853,-1.602122637,0.858465079,-0.351998231
1998,5,3,901910000,901910,90,KG,3113633,4290627,1.37801308,KG,58578,186103,3.177011847,4104524,-1.798998768,0.916857617,-0.394948172
1999,5,3,901910000,901910,90,KG,4865306,4278015,0.879290018,KG,306276,552958,1.805423866,3725057,-0.926133848,0.771078,-0.344965567
2000,5,3,901910000,901910,90,KG,14698696,10639017,0.72380686,KG,362457,610866,1.685347503,10028151,-0.961540643,0.891400471,-0.399119566
2000,5,3,901910000,901910,90,KG,18825258,19590097,1.040628341,,,,,19590097,1.040628341,1,1
1994,5,4,901920000,901920,90,,,,,KG,76,1403,18.46052632,-1403,-18.46052632,-1,-1
1995,5,4,901920000,901920,90,KG,4120,4784,1.161165049,KG,621,6856,11.04025765,-2072,-9.8790926,-0.178006873,-0.80966727
1996,5,4,901920000,901920,90,KG,15300,19468,1.272418301,KG,2607,38674,14.83467587,-19206,-13.56225757,-0.330329194,-0.842005232
1997,5,4,901920000,901920,90,KG,11203,23282,2.078193341,KG,4783,83923,17.54610077,-60641,-15.46790743,-0.565654587,-0.788201978
1998,5,4,901920000,901920,90,KG,12940,26855,2.075347759,KG,1335,39092,29.282397,-12237,-27.20704924,-0.1855581,-0.867634119
1999,5,4,901920000,901920,90,KG,28052,77718,2.770497647,KG,557,17389,31.21903052,60329,-28.44853287,0.634327652,-0.836979341
2000,5,4,901920000,901920,90,KG,20844,51547,2.472989829,KG,3331,41635,12.49924947,9912,-10.02625965,0.106372475,-0.669656652
2000,5,4,901920000,901920,90,KG,43859,102645,2.340340637,,,,,102645,2.340340637,1,1
1994,5,1,902121000,902121,90,KG,755,7920,10.49006623,,,,,7920,10.49006623,1,1
1995,5,1,902121000,902121,90,KG,4412,48709,11.04011786,,,,,48709,11.04011786,1,1
1996,5,1,902121000,902121,90,KG,3503,27661,7.896374536,,,,,27661,7.896374536,1,1
1997,5,1,902121000,902121,90,KG,7848,48536,6.184505607,,,,,48536,6.184505607,1,1
1998,5,1,902121000,902121,90,KG,11112,61740,5.556155508,KG,973,9766,10.03699897,51974,-4.480843465,0.726848097,-0.287359653
1999,5,1,902121000,902121,90,KG,13218,70331,5.320850356,KG,755,18144,24.03178808,52187,-18.71093772,0.58985024,-0.637453351
2000,5,1,902121000,902121,90,KG,16360,67882,4.149266504,KG,576,10251,17.796875,57631,-13.6476085,0.73760127,-0.621868245
1995,5,1,902190000,902190,90,KG,183,1369,7.480874317,,,,,1369,7.480874317,1,1
1997,5,1,902190000,902190,90,KG,200,2539,12.695,KG,390,17559,45.02307692,-15020,-32.32807692,-0.747338044,-0.560103154
1998,5,1,902190000,902190,90,KG,695,1582,2.276258993,KG,616,21512,34.92207792,-19930,-32.64581893,-0.862994717,-0.877615013
1999,5,1,902190000,902190,90,KG,1607,3142,1.955196017,KG,1248,17957,14.38862179,-14815,-12.43342578,-0.702165979,-0.760741824
2000,5,1,902190000,902190,90,KG,2773,3997,1.441399207,KG,3101,56466,18.20896485,-52469,-16.76756564,-0.867786911,-0.85329542
1996,5,4,902212000,902212,90,NO,86,1047777,,NO,129,2006559,,-958782,,-0.313908489,
1997,5,4,902212000,902212,90,NO,143,1814176,,NO,295,2183191,,-369015,,-0.092314516,
1998,5,4,902212000,902212,90,NO,80,1011016,,NO,98,1616563,,-605547,,-0.230458152,
1999,5,4,902212000,902212,90,NO,71,716252,,NO,357,3274220,,-2557968,,-0.641018907,
2000,5,4,902212000,902212,90,NO,134,1854284,,NO,435,3418697,,-1564413,,-0.296684741,
1996,5,4,902213000,902213,90,,,,,NO,4,10188,,-10188,,-1,
1997,5,4,902213000,902213,90,,,,,NO,107,17051,,-17051,,-1,
1998,5,4,902213000,902213,90,,,,,NO,272,37069,,-37069,,-1,
1999,5,4,902213000,902213,90,NO,86,5461,,NO,24,25331,,-19870,,-0.64529748,
2000,5,4,902213000,902213,90,,,,,NO,31,36488,,-36488,,-1,
1996,5,4,902214000,902214,90,,,,,NO,380,3302794,,-3302794,,-1,
1997,5,4,902214000,902214,90,,,,,NO,387,2804706,,-2804706,,-1,
1998,5,4,902214000,902214,90,,,,,NO,329,3229516,,-3229516,,-1,
1999,5,4,902214000,902214,90,,,,,NO,402,3780840,,-3780840,,-1,
2000,5,4,902214000,902214,90,,,,,NO,546,3629654,,-3629654,,-1,
1998,5,4,902214010,902214,90,NO,1,2307,,,,,,2307,,1,
2000,5,4,902214010,902214,90,NO,52,230440,,,,,,230440,,1,
1994,5,4,902219000,902219,90,,,,,KG,39530,654618,16.56003036,-654618,-16.56003036,-1,-1
1995,5,4,902219000,902219,90,,,,,KG,42973,668273,15.55099714,-668273,-15.55099714,-1,-1
1996,5,4,902219000,902219,90,KG,3600,15285,4.245833333,KG,58809,764162,12.99396351,-748877,-8.748130176,-0.960779886,-0.507438124
1997,5,4,902219000,902219,90,,,,,KG,29890,530515,17.74891268,-530515,-17.74891268,-1,-1
1998,5,4,902219000,902219,90,KG,1773,15795,8.908629442,KG,37684,584929,15.52194565,-569134,-6.613316212,-0.947413454,-0.270698344
1999,5,4,902219000,902219,90,,,,,KG,44795,661346,14.76383525,-661346,-14.76383525,-1,-1
2000,5,4,902219000,902219,90,KG,325,1807,5.56,KG,68246,929609,13.62144301,-927802,-8.061443015,-0.996119886,-0.420273022
1994,5,4,902221000,902221,90,,,,,KG,33495,135240,4.037617555,-135240,-4.037617555,-1,-1
1995,5,4,902221000,902221,90,,,,,KG,14168,151756,10.71118012,-151756,-10.71118012,-1,-1
1996,5,4,902221000,902221,90,,,,,KG,10441,134536,12.88535581,-134536,-12.88535581,-1,-1
1997,5,4,902221000,902221,90,,,,,KG,6037,111556,18.47871459,-111556,-18.47871459,-1,-1
1998,5,4,902221000,902221,90,,,,,KG,2854,52881,18.5287316,-52881,-18.5287316,-1,-1
1999,5,4,902221000,902221,90,,,,,KG,5687,73260,12.88201161,-73260,-12.88201161,-1,-1
1994,4,4,902229000,902229,90,,,,,KG,3310,76524,23.11903323,-76524,-23.11903323,-1,-1
1995,4,4,902229000,902229,90,KG,4800,11422,2.379583333,KG,3342,111168,33.26391382,-99746,-30.88433049,-0.813655274,-0.866478683
1996,4,4,902229000,902229,90,,,,,KG,23704,307784,12.98447519,-307784,-12.98447519,-1,-1
1997,4,4,902229000,902229,90,,,,,KG,5671,49501,8.728795627,-49501,-8.728795627,-1,-1
1998,4,4,902229000,902229,90,,,,,KG,93,1636,17.59139785,-1636,-17.59139785,-1,-1
1999,4,4,902229000,902229,90,,,,,KG,4161,36445,8.758711848,-36445,-8.758711848,-1,-1
2000,4,4,902229000,902229,90,,,,,KG,3983,26847,6.740396686,-26847,-6.740396686,-1,-1
1994,5,2,902230010,902230,90,KG,35,1424,40.68571429,,,,,1424,40.68571429,1,1
1997,5,2,902230010,902230,90,KG,842,11290,13.40855107,,,,,11290,13.40855107,1,1
1998,5,2,902230010,902230,90,KG,68,2204,32.41176471,,,,,2204,32.41176471,1,1
2000,5,2,902230010,902230,90,KG,260,5421,20.85,,,,,5421,20.85,1,1
1994,5,2,902230090,902230,90,KG,7,2520,360,,,,,2520,360,1,1
1999,5,2,902230090,902230,90,KG,20,2710,135.5,,,,,2710,135.5,1,1
2000,5,2,902230090,902230,90,KG,10,203,20.3,,,,,203,20.3,1,1
1994,5,2,902230100,902230,90,,,,,KG,9533,304581,31.95017308,-304581,-31.95017308,-1,-1
1995,5,2,902230100,902230,90,,,,,KG,3051,80650,26.43395608,-80650,-26.43395608,-1,-1
1996,5,2,902230100,902230,90,,,,,KG,4244,92414,21.77521206,-92414,-21.77521206,-1,-1
1997,5,2,902230100,902230,90,,,,,KG,5906,125040,21.17168981,-125040,-21.17168981,-1,-1
1998,5,2,902230100,902230,90,,,,,KG,7545,169915,22.52021206,-169915,-22.52021206,-1,-1
1999,5,2,902230100,902230,90,,,,,KG,8327,130764,15.70361475,-130764,-15.70361475,-1,-1
2000,5,2,902230100,902230,90,,,,,KG,10805,168341,15.57991671,-168341,-15.57991671,-1,-1
1994,5,2,902230900,902230,90,,,,,KG,254,29298,115.3464567,-29298,-115.3464567,-1,-1
1995,5,2,902230900,902230,90,,,,,KG,339,27742,81.83480826,-27742,-81.83480826,-1,-1
1996,5,2,902230900,902230,90,,,,,KG,682,40483,59.35923754,-40483,-59.35923754,-1,-1
1997,5,2,902230900,902230,90,,,,,KG,981,37523,38.24974516,-37523,-38.24974516,-1,-1
1998,5,2,902230900,902230,90,,,,,KG,651,39324,60.40552995,-39324,-60.40552995,-1,-1
1999,5,2,902230900,902230,90,,,,,KG,696,49575,71.22844828,-49575,-71.22844828,-1,-1
2000,5,2,902230900,902230,90,,,,,KG,1348,49772,36.92284866,-49772,-36.92284866,-1,-1
1996,5,3,902290010,902290,90,KG,4280,390,0.091121495,,,,,390,0.091121495,1,1
1999,5,3,902290010,902290,90,KG,789,1757,2.226869455,,,,,1757,2.226869455,1,1
1994,5,3,902290021,902290,90,KG,11085,14123,1.274064051,,,,,14123,1.274064051,1,1
1995,5,3,902290021,902290,90,KG,73044,66120,0.90520782,,,,,66120,0.90520782,1,1
1996,5,3,902290021,902290,90,KG,192196,185165,0.963417553,,,,,185165,0.963417553,1,1
1997,5,3,902290021,902290,90,KG,271633,311371,1.146292976,,,,,311371,1.146292976,1,1
1998,5,3,902290021,902290,90,KG,112512,207035,1.840114832,,,,,207035,1.840114832,1,1
1999,5,3,902290021,902290,90,KG,304291,339096,1.114380642,,,,,339096,1.114380642,1,1
2000,5,3,902290021,902290,90,KG,609563,1170000,1.919407838,,,,,1170000,1.919407838,1,1
1995,5,3,902290029,902290,90,KG,1167,4343,3.721508141,,,,,4343,3.721508141,1,1
1996,5,3,902290029,902290,90,KG,99834,85892,0.860348178,,,,,85892,0.860348178,1,1
1997,5,3,902290029,902290,90,KG,19775,37931,1.918128951,,,,,37931,1.918128951,1,1
1998,5,3,902290029,902290,90,KG,67456,87942,1.30369426,,,,,87942,1.30369426,1,1
1999,5,3,902290029,902290,90,KG,20638,19851,0.96186646,,,,,19851,0.96186646,1,1
2000,5,3,902290029,902290,90,KG,548,2755,5.027372263,,,,,2755,5.027372263,1,1
1994,5,3,902290100,902290,90,,,,,KG,1212,16173,13.34405941,-16173,-13.34405941,-1,-1
1995,5,3,902290100,902290,90,,,,,KG,165,10129,61.38787879,-10129,-61.38787879,-1,-1
1996,5,3,902290100,902290,90,,,,,KG,483,19000,39.33747412,-19000,-39.33747412,-1,-1
1997,5,3,902290100,902290,90,,,,,KG,133,2840,21.35338346,-2840,-21.35338346,-1,-1
1998,5,3,902290100,902290,90,,,,,KG,27,614,22.74074074,-614,-22.74074074,-1,-1
1999,5,3,902290100,902290,90,,,,,KG,688,7573,11.00726744,-7573,-11.00726744,-1,-1
2000,5,3,902290100,902290,90,,,,,KG,914,6228,6.814004376,-6228,-6.814004376,-1,-1
1994,5,2,902290910,902290,90,,,,,KG,67734,343641,5.073390026,-343641,-5.073390026,-1,-1
1995,5,2,902290910,902290,90,,,,,KG,128907,525256,4.074689505,-525256,-4.074689505,-1,-1
1996,5,2,902290910,902290,90,,,,,KG,190087,936685,4.927664701,-936685,-4.927664701,-1,-1
1997,5,2,902290910,902290,90,,,,,KG,163416,1004719,6.14822906,-1004719,-6.14822906,-1,-1
1998,5,2,902290910,902290,90,,,,,KG,110899,1161631,10.47467515,-1161631,-10.47467515,-1,-1
1999,5,2,902290910,902290,90,,,,,KG,120855,1116523,9.23853378,-1116523,-9.23853378,-1,-1
2000,5,2,902290910,902290,90,,,,,KG,926154,5359432,5.786761165,-5359432,-5.786761165,-1,-1
1994,5,2,902290990,902290,90,,,,,KG,1085,25674,23.66267281,-25674,-23.66267281,-1,-1
1995,5,2,902290990,902290,90,,,,,KG,629,6870,10.92209857,-6870,-10.92209857,-1,-1
1996,5,2,902290990,902290,90,,,,,KG,9605,51788,5.391775117,-51788,-5.391775117,-1,-1
1997,5,2,902290990,902290,90,,,,,KG,4816,29630,6.152408638,-29630,-6.152408638,-1,-1
1998,5,2,902290990,902290,90,,,,,KG,4253,39499,9.287326593,-39499,-9.287326593,-1,-1
1999,5,2,902290990,902290,90,,,,,KG,1484,63039,42.47911051,-63039,-42.47911051,-1,-1
2000,5,2,902290990,902290,90,,,,,KG,6301,63150,10.0222187,-63150,-10.0222187,-1,-1
1994,1,4,902300000,902300,90,KG,17163,71760,4.181087223,KG,48645,384515,7.904512283,-312755,-3.72342506,-0.685452852,-0.308087742
1995,1,4,902300000,902300,90,KG,14675,33941,2.312844974,KG,15840,94619,5.973421717,-60678,-3.660576743,-0.471981954,-0.441764293
1996,1,4,902300000,902300,90,KG,33585,79579,2.369480423,KG,18072,85975,4.757359451,-6396,-2.387879028,-0.03863392,-0.335054396
1997,1,4,902300000,902300,90,KG,20280,58450,2.882149901,KG,10818,97421,9.005453873,-38971,-6.123303972,-0.250020851,-0.515099938
1998,1,4,902300000,902300,90,KG,31952,149468,4.677891838,KG,11371,91285,8.027877935,58183,-3.349986097,0.241670924,-0.263658649
1999,1,4,902300000,902300,90,KG,43513,179516,4.125571668,KG,28130,79428,2.823604692,100088,1.301966976,0.386523727,0.187355581
2000,1,4,902300000,902300,90,KG,54595,196905,3.606648961,KG,26119,253318,9.698610207,-56413,-6.091961247,-0.125300129,-0.457861149
1995,4,4,902410010,902410,90,KG,16700,15004,0.898443114,,,,,15004,0.898443114,1,1
1996,4,4,902410010,902410,90,KG,1782,6253,3.508978676,,,,,6253,3.508978676,1,1
1997,4,4,902410010,902410,90,KG,675,2004,2.968888889,,,,,2004,2.968888889,1,1
1998,4,4,902410010,902410,90,KG,204,2512,12.31372549,,,,,2512,12.31372549,1,1
1999,4,4,902410010,902410,90,KG,1153,13386,11.60971379,,,,,13386,11.60971379,1,1
2000,4,4,902410010,902410,90,KG,160,2266,14.1625,,,,,2266,14.1625,1,1
1994,4,4,902410090,902410,90,KG,51500,35050,0.680582524,,,,,35050,0.680582524,1,1
1995,4,4,902410090,902410,90,KG,13000,8150,0.626923077,,,,,8150,0.626923077,1,1
1996,4,4,902410090,902410,90,KG,173700,92738,0.533897524,,,,,92738,0.533897524,1,1
1997,4,4,902410090,902410,90,KG,168170,90686,0.539251947,,,,,90686,0.539251947,1,1
1998,4,4,902410090,902410,90,KG,113000,60300,0.533628319,,,,,60300,0.533628319,1,1
1999,4,4,902410090,902410,90,KG,3,429,143,,,,,429,143,1,1
2000,4,4,902410090,902410,90,KG,13000,7049,0.542230769,,,,,7049,0.542230769,1,1
1994,4,4,902410100,902410,90,,,,,KG,27690,159060,5.744312026,-159060,-5.744312026,-1,-1
1995,4,4,902410100,902410,90,,,,,KG,17997,157328,8.741901428,-157328,-8.741901428,-1,-1
1996,4,4,902410100,902410,90,,,,,KG,37436,262696,7.017202693,-262696,-7.017202693,-1,-1
1997,4,4,902410100,902410,90,,,,,KG,23123,159697,6.906413528,-159697,-6.906413528,-1,-1
1998,4,4,902410100,902410,90,,,,,KG,7661,92416,12.06317713,-92416,-12.06317713,-1,-1
1999,4,4,902410100,902410,90,,,,,KG,4281,40849,9.541929456,-40849,-9.541929456,-1,-1
