year,tech,type,HS,HS6,HS2,export_unit,export_num,export_value,export_average,import_unit,import_num,import_value,import_average,diff_value,average_value,diff_ratio,average_ratio
2005,1,1,854221120,854221,85,,,,,TH,490456,36240676,,-36240676,,-1,
2006,1,1,854221120,854221,85,,,,,TH,646650,45134777,,-45134777,,-1,
2002,1,1,854221190,854221,85,,,,,TH,205384,18420262,,-18420262,,-1,
2003,1,1,854221190,854221,85,,,,,TH,206375,22930483,,-22930483,,-1,
2004,1,1,854221190,854221,85,,,,,TH,362802,21516632,,-21516632,,-1,
2005,1,1,854221190,854221,85,,,,,TH,646217,27809093,,-27809093,,-1,
2006,1,1,854221190,854221,85,,,,,TH,927510,27340602,,-27340602,,-1,
2002,1,1,854221210,854221,85,,,,,NO,25111280,13704020,,-13704020,,-1,
2003,1,1,854221210,854221,85,,,,,NO,48777246,23155552,,-23155552,,-1,
2004,1,1,854221210,854221,85,,,,,NO,52582558,25742863,,-25742863,,-1,
2005,1,1,854221210,854221,85,,,,,NO,30946062,13261584,,-13261584,,-1,
2006,1,1,854221210,854221,85,,,,,NO,38438138,21777289,,-21777289,,-1,
2002,1,1,854221220,854221,85,,,,,NO,9672998,3581821,,-3581821,,-1,
2003,1,1,854221220,854221,85,,,,,NO,9310793,3430404,,-3430404,,-1,
2004,1,1,854221220,854221,85,,,,,NO,9209633,1916522,,-1916522,,-1,
2005,1,1,854221220,854221,85,,,,,NO,9905554,2923015,,-2923015,,-1,
2006,1,1,854221220,854221,85,,,,,NO,14341737,4730463,,-4730463,,-1,
2002,1,1,854221230,854221,85,,,,,NO,51296939,11048353,,-11048353,,-1,
2003,1,1,854221230,854221,85,,,,,NO,53334909,19002042,,-19002042,,-1,
2004,1,1,854221230,854221,85,,,,,NO,91274754,20367878,,-20367878,,-1,
2005,1,1,854221230,854221,85,,,,,NO,113390420,25905353,,-25905353,,-1,
2006,1,1,854221230,854221,85,,,,,NO,114182082,27248346,,-27248346,,-1,
2002,1,1,854221310,854221,85,,,,,NO,34524309,44332234,,-44332234,,-1,
2003,1,1,854221310,854221,85,,,,,NO,49173276,64025627,,-64025627,,-1,
2004,1,1,854221310,854221,85,,,,,NO,37748444,42358035,,-42358035,,-1,
2005,1,1,854221310,854221,85,,,,,NO,34241544,21699882,,-21699882,,-1,
2006,1,1,854221310,854221,85,,,,,NO,39209866,49218840,,-49218840,,-1,
2002,1,1,854221320,854221,85,,,,,NO,131897878,30821498,,-30821498,,-1,
2003,1,1,854221320,854221,85,,,,,NO,172474757,50561508,,-50561508,,-1,
2004,1,1,854221320,854221,85,,,,,NO,131401752,39050483,,-39050483,,-1,
2005,1,1,854221320,854221,85,,,,,NO,130370765,34240982,,-34240982,,-1,
2006,1,1,854221320,854221,85,,,,,NO,96597906,23461026,,-23461026,,-1,
2002,1,1,854221330,854221,85,,,,,NO,2131050,605127,,-605127,,-1,
2003,1,1,854221330,854221,85,,,,,NO,3227057,718310,,-718310,,-1,
2004,1,1,854221330,854221,85,,,,,NO,3001567,602334,,-602334,,-1,
2005,1,1,854221330,854221,85,,,,,NO,2080225,412660,,-412660,,-1,
2006,1,1,854221330,854221,85,,,,,NO,2299950,711517,,-711517,,-1,
2002,1,1,854221390,854221,85,,,,,NO,723637769,127677054,,-127677054,,-1,
2003,1,1,854221390,854221,85,,,,,NO,949519456,181544036,,-181544036,,-1,
2004,1,1,854221390,854221,85,,,,,NO,1424613664,188988593,,-188988593,,-1,
2005,1,1,854221390,854221,85,,,,,NO,1694079287,165198834,,-165198834,,-1,
2006,1,1,854221390,854221,85,,,,,NO,1823665679,256169428,,-256169428,,-1,
2002,1,1,854221410,854221,85,,,,,NO,17374464,200163,,-200163,,-1,
2003,1,1,854221410,854221,85,,,,,NO,31924364,457167,,-457167,,-1,
2004,1,1,854221410,854221,85,,,,,NO,34139050,337484,,-337484,,-1,
2005,1,1,854221410,854221,85,,,,,NO,26943883,280520,,-280520,,-1,
2006,1,1,854221410,854221,85,,,,,NO,27152016,433369,,-433369,,-1,
2002,1,1,854221490,854221,85,,,,,NO,70396292,4167574,,-4167574,,-1,
2003,1,1,854221490,854221,85,,,,,NO,61733997,2628738,,-2628738,,-1,
2004,1,1,854221490,854221,85,,,,,NO,66055319,2957340,,-2957340,,-1,
2005,1,1,854221490,854221,85,,,,,NO,61621750,5150456,,-5150456,,-1,
2006,1,1,854221490,854221,85,,,,,NO,70611989,6475172,,-6475172,,-1,
2002,1,1,854221910,854221,85,,,,,NO,13019235,1553736,,-1553736,,-1,
2003,1,1,854221910,854221,85,,,,,NO,11735487,1344016,,-1344016,,-1,
2004,1,1,854221910,854221,85,,,,,NO,59085321,4302818,,-4302818,,-1,
2005,1,1,854221910,854221,85,,,,,NO,98978601,1624777,,-1624777,,-1,
2006,1,1,854221910,854221,85,,,,,NO,232886794,1964236,,-1964236,,-1,
2002,1,1,854221990,854221,85,,,,,NO,118524305,6296171,,-6296171,,-1,
2003,1,1,854221990,854221,85,,,,,NO,297587541,12176229,,-12176229,,-1,
2004,1,1,854221990,854221,85,,,,,NO,246709718,11758812,,-11758812,,-1,
2005,1,1,854221990,854221,85,,,,,NO,249844631,10794596,,-10794596,,-1,
2006,1,1,854221990,854221,85,,,,,NO,274769797,10966125,,-10966125,,-1,
2002,1,2,854229010,854229,85,NO,1552627,51371,,,,,,51371,,1,
2003,1,2,854229010,854229,85,NO,4081074,191473,,,,,,191473,,1,
2004,1,2,854229010,854229,85,NO,7440628,319831,,,,,,319831,,1,
2005,1,2,854229010,854229,85,NO,11949348,539200,,,,,,539200,,1,
2006,1,2,854229010,854229,85,NO,30038594,740534,,,,,,740534,,1,
2002,1,2,854229090,854229,85,NO,29098378,1378070,,,,,,1378070,,1,
2003,1,2,854229090,854229,85,NO,104063549,1588835,,,,,,1588835,,1,
2004,1,2,854229090,854229,85,NO,174097433,3398681,,,,,,3398681,,1,
2005,1,2,854229090,854229,85,NO,125670691,4588978,,,,,,4588978,,1,
2006,1,2,854229090,854229,85,NO,234070823,13683435,,,,,,13683435,,1,
2002,1,2,854229100,854229,85,,,,,TH,302330,5867627,,-5867627,,-1,
2003,1,2,854229100,854229,85,,,,,TH,443453,9887905,,-9887905,,-1,
2004,1,2,854229100,854229,85,,,,,TH,638883,16137393,,-16137393,,-1,
2005,1,2,854229100,854229,85,,,,,TH,710001,15712635,,-15712635,,-1,
2006,1,2,854229100,854229,85,,,,,TH,1268671,46047485,,-46047485,,-1,
2002,1,2,854229900,854229,85,,,,,NO,690964627,51650759,,-51650759,,-1,
2003,1,2,854229900,854229,85,,,,,NO,1045813334,59891655,,-59891655,,-1,
2004,1,2,854229900,854229,85,,,,,NO,1077232556,71193196,,-71193196,,-1,
2005,1,2,854229900,854229,85,,,,,NO,1172825109,62717231,,-62717231,,-1,
2006,1,2,854229900,854229,85,,,,,NO,1502391945,72016250,,-72016250,,-1,
2002,1,2,854260000,854260,85,NO,9131469,839745,,NO,90800325,16041768,,-15202023,,-0.900513064,
2003,1,2,854260000,854260,85,NO,18110671,2646344,,NO,108178605,18023241,,-15376897,,-0.743938352,
2004,1,2,854260000,854260,85,NO,34030804,5521367,,NO,140395938,14518456,,-8997089,,-0.448960502,
2005,1,2,854260000,854260,85,NO,30493484,4875826,,NO,116441717,10942150,,-6066324,,-0.383508231,
2006,1,2,854260000,854260,85,NO,31957143,7528286,,NO,126854920,9771781,,-2243495,,-0.12968129,
2002,1,1,854270000,854270,85,NO,22939018,3582055,,NO,21814935,3277955,,304100,,0.044329381,
2003,1,1,854270000,854270,85,NO,35355123,5616808,,NO,28623353,3475412,,2141396,,0.235519598,
2004,1,1,854270000,854270,85,NO,37655831,5379735,,NO,28067077,3938053,,1441682,,0.154723632,
2005,1,1,854270000,854270,85,NO,13191683,1873352,,NO,20943637,4942758,,-3069406,,-0.450316383,
2006,1,1,854270000,854270,85,NO,4858753,1807483,,NO,9134403,4224990,,-2417507,,-0.400748913,
2001,1,1,854290000,854290,85,KG,1245,19903,15.98634538,KG,435014,6025228,13.85065308,-6005325,2.135692299,-0.993415196,0.071578658
2002,1,1,854290000,854290,85,KG,6722,53681,7.985867301,KG,683056,8856327,12.96574073,-8802646,-4.979873428,-0.987950404,-0.237684545
2003,1,1,854290000,854290,85,KG,37107,238772,6.434688873,KG,1033386,13542061,13.10455241,-13303289,-6.66986354,-0.965347233,-0.341357346
2004,1,1,854290000,854290,85,KG,141838,854933,6.027531409,KG,1470078,20170133,13.72045089,-19315200,-7.692919479,-0.918674881,-0.389554708
2005,1,1,854290000,854290,85,KG,94645,663797,7.013545354,KG,1678476,28456255,16.95362638,-27792458,-9.940081031,-0.954409628,-0.414737339
2006,1,1,854290000,854290,85,KG,83691,743524,8.884157197,KG,2209985,51633874,23.36390247,-50890350,-14.47974527,-0.971608975,-0.449011364
2007,1,1,854290000,854290,85,KG,106427,1315912,12.36445639,KG,2091378,68798369,32.89619045,-67482457,-20.53173407,-0.962463795,-0.453633244
2001,1,4,854311000,854311,85,,,,,NO,3,473336,,-473336,,-1,
2002,1,4,854311000,854311,85,,,,,NO,9,1535823,,-1535823,,-1,
2003,1,4,854311000,854311,85,,,,,NO,21,1981604,,-1981604,,-1,
2004,1,4,854311000,854311,85,,,,,NO,12,2240427,,-2240427,,-1,
2005,1,4,854311000,854311,85,,,,,NO,2,122644,,-122644,,-1,
2006,1,4,854311000,854311,85,,,,,NO,5,821060,,-821060,,-1,
2001,4,3,854319000,854319,85,NO,19500,10677,,NO,2,13323,,-2646,,-0.11025,
2003,4,3,854319000,854319,85,,,,,NO,2,502940,,-502940,,-1,
2004,4,3,854319000,854319,85,,,,,NO,32,363406,,-363406,,-1,
2005,4,3,854319000,854319,85,,,,,NO,3,81564,,-81564,,-1,
2006,4,3,854319000,854319,85,,,,,NO,5,856047,,-856047,,-1,
2001,4,2,854320000,854320,85,,,,,NO,4536476,1419772,,-1419772,,-1,
2002,4,2,854320000,854320,85,,,,,NO,25253379,3584211,,-3584211,,-1,
2003,4,2,854320000,854320,85,,,,,NO,42723362,5747044,,-5747044,,-1,
2004,4,2,854320000,854320,85,,,,,NO,41928894,4763632,,-4763632,,-1,
2005,4,2,854320000,854320,85,,,,,NO,55375928,5924743,,-5924743,,-1,
2006,4,2,854320000,854320,85,,,,,NO,49903011,5731463,,-5731463,,-1,
2007,4,2,854320000,854320,85,,,,,NO,33644735,4842357,,-4842357,,-1,
2001,4,2,854320010,854320,85,NO,330650,167590,,,,,,167590,,1,
2002,4,2,854320010,854320,85,NO,364792,229651,,,,,,229651,,1,
2003,4,2,854320010,854320,85,NO,789483,353415,,,,,,353415,,1,
2004,4,2,854320010,854320,85,NO,553134,404657,,,,,,404657,,1,
2005,4,2,854320010,854320,85,NO,601004,957579,,,,,,957579,,1,
2006,4,2,854320010,854320,85,NO,713926,2746631,,,,,,2746631,,1,
2007,4,2,854320010,854320,85,NO,306588,2540595,,,,,,2540595,,1,
2001,4,2,854320090,854320,85,NO,4,1144,,,,,,1144,,1,
2002,4,2,854320090,854320,85,NO,3,3550,,,,,,3550,,1,
2003,4,2,854320090,854320,85,NO,3322,57545,,,,,,57545,,1,
2004,4,2,854320090,854320,85,NO,31,49237,,,,,,49237,,1,
2005,4,2,854320090,854320,85,NO,585,48877,,,,,,48877,,1,
2006,4,2,854320090,854320,85,NO,428,98832,,,,,,98832,,1,
2007,4,2,854320090,854320,85,NO,12343,376646,,,,,,376646,,1,
2001,4,3,854330000,854330,85,NO,7,194071,,NO,79,1241615,,-1047544,,-0.729647012,
2002,4,3,854330000,854330,85,NO,3,363353,,NO,204,2204818,,-1841465,,-0.71703364,
2003,4,3,854330000,854330,85,NO,5,253576,,NO,119,1559197,,-1305621,,-0.720234139,
2004,4,3,854330000,854330,85,NO,2,18102,,NO,149,6288736,,-6270634,,-0.994259564,
2005,4,3,854330000,854330,85,NO,27,62027,,NO,119,7834414,,-7772387,,-0.984289885,
2006,4,3,854330000,854330,85,NO,8359,483562,,NO,143,10895433,,-10411871,,-0.91500796,
2007,4,3,854330000,854330,85,NO,512,291659,,NO,251,19325092,,-19033433,,-0.970264291,
2001,4,2,854340000,854340,85,NO,5000,2809,,NO,3,897,,1912,,0.51592013,
2002,4,2,854340000,854340,85,,,,,NO,14,4189,,-4189,,-1,
2003,4,2,854340000,854340,85,,,,,NO,6700,259,,-259,,-1,
2004,4,2,854340000,854340,85,,,,,NO,1,10367,,-10367,,-1,
2005,4,2,854340000,854340,85,NO,30,401,,,,,,401,,1,
2001,1,4,854389000,854389,85,NO,92940279,29849250,,NO,54579860,19528165,,10321085,,0.209024409,
2002,1,4,854389000,854389,85,NO,120579598,34262614,,NO,97393221,23674246,,10588368,,0.182757022,
2003,1,4,854389000,854389,85,NO,176005183,45433348,,NO,144045449,37698504,,7734844,,0.093043085,
2004,1,4,854389000,854389,85,NO,262695448,54282809,,NO,228024927,47712537,,6570272,,0.064417371,
2005,1,4,854389000,854389,85,NO,232846606,56760351,,NO,192551679,50814003,,5946348,,0.055276632,
2006,1,4,854389000,854389,85,NO,219063322,71364687,,NO,265404821,64817858,,6546829,,0.048073922,
2001,4,1,854390000,854390,85,KG,439892,2603472,5.918434525,KG,462132,3334925,7.216390555,-731453,-1.29795603,-0.123173476,-0.098817915
2002,4,1,854390000,854390,85,KG,578655,2834261,4.898015225,KG,839139,5967620,7.111598913,-3133359,-2.213583688,-0.35598743,-0.184317636
2003,4,1,854390000,854390,85,KG,732917,3661682,4.996039115,KG,1511553,13537176,8.955806379,-9875494,-3.959767264,-0.574194752,-0.283816737
2004,4,1,854390000,854390,85,KG,551587,3102530,5.624733723,KG,1596029,16570089,10.38207263,-13467559,-4.757338909,-0.684583939,-0.297207251
2005,4,1,854390000,854390,85,KG,1239583,4724001,3.810959815,KG,2927818,27528136,9.402270223,-22804135,-5.591310408,-0.707058109,-0.423159999
2006,4,1,854390000,854390,85,KG,1589490,8287096,5.213682376,KG,2871623,39380803,13.71377893,-31093707,-8.500096557,-0.652298667,-0.449088043
2007,4,1,854390000,854390,85,KG,1647066,9426016,5.72291335,KG,4545417,43763496,9.628048648,-34337480,-3.905135298,-0.645568623,-0.254390265
2001,6,1,854411000,854411,85,KG,328604,255872,0.77866368,KG,7129448,4857580,0.681340266,-4601708,0.097323414,-0.89992201,0.066659692
2002,6,1,854411000,854411,85,KG,420175,401580,0.95574463,KG,9043734,5047787,0.558152971,-4646207,0.397591659,-0.852614074,0.262627842
2003,6,1,854411000,854411,85,KG,952804,648853,0.680993153,KG,9309569,4545452,0.488255901,-3896599,0.192737252,-0.750167539,0.164838493
2004,6,1,854411000,854411,85,KG,1435707,985684,0.686549554,KG,7506399,5191349,0.691589802,-4205665,-0.005040249,-0.680855194,-0.003657285
2005,6,1,854411000,854411,85,KG,1052984,939640,0.892359238,KG,6125820,6060296,0.989303636,-5120656,-0.096944398,-0.731528974,-0.051520599
2006,6,1,854411000,854411,85,KG,1091385,1342282,1.229888628,KG,5074005,7040460,1.387554801,-5698178,-0.157666174,-0.679751089,-0.060236707
2007,6,1,854411000,854411,85,KG,1067271,1459180,1.367206642,KG,4722768,8625851,1.826439707,-7166671,-0.459233065,-0.710624588,-0.143795842
2001,6,1,854420000,854420,85,KG,2817135,3349615,1.189014726,KG,171190,298919,1.746124189,3050696,-0.557109464,0.836142955,-0.189806847
2002,6,1,854420000,854420,85,KG,3349917,4171798,1.245343691,KG,266934,683465,2.560426922,3488333,-1.315083231,0.718464273,-0.345549789
2003,6,1,854420000,854420,85,KG,3631134,4541838,1.250804294,KG,267181,1913066,7.160187289,2628772,-5.909382995,0.407251913,-0.702578636
2004,6,1,854420000,854420,85,KG,3568923,4708904,1.319418771,KG,162884,793024,4.868642715,3915880,-3.549223944,0.711728689,-0.573559903
2005,6,1,854420000,854420,85,KG,4467271,5931198,1.327700513,KG,174771,722265,4.132636421,5208933,-2.804935908,0.782890504,-0.513692825
2006,6,1,854420000,854420,85,KG,4822223,7782619,1.613906906,KG,283774,1192991,4.204017986,6589628,-2.590111081,0.734170491,-0.445195001
2007,6,1,854420000,854420,85,KG,4284272,8260348,1.928063391,KG,279742,1169588,4.180952449,7090760,-2.252889058,0.751941477,-0.368781014
2001,1,1,854449010,854449,85,KG,140827,62511,0.44388505,,,,,62511,0.44388505,1,1
2002,1,1,854449010,854449,85,KG,151273,85124,0.562717735,,,,,85124,0.562717735,1,1
2003,1,1,854449010,854449,85,KG,397176,164415,0.413960058,,,,,164415,0.413960058,1,1
2004,1,1,854449010,854449,85,KG,882295,338616,0.383790002,,,,,338616,0.383790002,1,1
2005,1,1,854449010,854449,85,KG,1476379,614181,0.416004969,,,,,614181,0.416004969,1,1
2006,1,1,854449010,854449,85,KG,1821200,1037509,0.569684274,,,,,1037509,0.569684274,1,1
2007,1,1,854449010,854449,85,KG,1816325,1266554,0.697316835,,,,,1266554,0.697316835,1,1
2001,1,1,854449090,854449,85,KG,497947,1906572,3.828865321,,,,,1906572,3.828865321,1,1
2002,1,1,854449090,854449,85,KG,553707,1170562,2.114045876,,,,,1170562,2.114045876,1,1
2003,1,1,854449090,854449,85,KG,643224,1163058,1.808169471,,,,,1163058,1.808169471,1,1
2004,1,1,854449090,854449,85,KG,1389291,2351629,1.692682814,,,,,2351629,1.692682814,1,1
2005,1,1,854449090,854449,85,KG,5968588,5711606,0.956944255,,,,,5711606,0.956944255,1,1
2006,1,1,854449090,854449,85,KG,8497804,9773154,1.15007995,,,,,9773154,1.15007995,1,1
2007,1,1,854449091,854449,85,KG,7603247,9626620,1.266119593,,,,,9626620,1.266119593,1,1
2007,1,1,854449099,854449,85,KG,7641183,8665974,1.134114181,,,,,8665974,1.134114181,1,1
2005,1,1,854449100,854449,85,,,,,KG,46493,370107,7.960488676,-370107,-7.960488676,-1,-1
2006,1,1,854449100,854449,85,,,,,KG,31013,304880,9.830716151,-304880,-9.830716151,-1,-1
2007,1,1,854449100,854449,85,,,,,KG,75692,294020,3.884426359,-294020,-3.884426359,-1,-1
2001,1,1,854449110,854449,85,,,,,KG,76868,71493,0.930074934,-71493,-0.930074934,-1,-1
2002,1,1,854449110,854449,85,,,,,KG,1197225,326262,0.272515191,-326262,-0.272515191,-1,-1
2003,1,1,854449110,854449,85,,,,,KG,598991,151537,0.252987107,-151537,-0.252987107,-1,-1
2004,1,1,854449110,854449,85,,,,,KG,31216,123995,3.972161712,-123995,-3.972161712,-1,-1
2001,1,1,854449190,854449,85,,,,,KG,28,453,16.17857143,-453,-16.17857143,-1,-1
2002,1,1,854449190,854449,85,,,,,KG,350,2911,8.317142857,-2911,-8.317142857,-1,-1
2003,1,1,854449190,854449,85,,,,,KG,152,2070,13.61842105,-2070,-13.61842105,-1,-1
2004,1,1,854449190,854449,85,,,,,KG,2140,9936,4.642990654,-9936,-4.642990654,-1,-1
2007,1,1,854449200,854449,85,,,,,KG,2427754,1240056,0.510783218,-1240056,-0.510783218,-1,-1
2001,1,1,854449910,854449,85,,,,,KG,4961925,5887351,1.186505439,-5887351,-1.186505439,-1,-1
2002,1,1,854449910,854449,85,,,,,KG,9587525,7593855,0.792055823,-7593855,-0.792055823,-1,-1
2003,1,1,854449910,854449,85,,,,,KG,10307179,7842677,0.760894615,-7842677,-0.760894615,-1,-1
2004,1,1,854449910,854449,85,,,,,KG,10608140,8958476,0.84449074,-8958476,-0.84449074,-1,-1
2005,1,1,854449910,854449,85,,,,,KG,12637534,12444281,0.984708013,-12444281,-0.984708013,-1,-1
2006,1,1,854449910,854449,85,,,,,KG,14687399,20273922,1.380361628,-20273922,-1.380361628,-1,-1
2007,1,1,854449910,854449,85,,,,,KG,27365659,35297334,1.289840453,-35297334,-1.289840453,-1,-1
2001,1,1,854449990,854449,85,,,,,KG,17294,965000,55.79969932,-965000,-55.79969932,-1,-1
2002,1,1,854449990,854449,85,,,,,KG,90933,453194,4.983823254,-453194,-4.983823254,-1,-1
2003,1,1,854449990,854449,85,,,,,KG,159454,469547,2.944717599,-469547,-2.944717599,-1,-1
2004,1,1,854449990,854449,85,,,,,KG,270665,1090174,4.027761255,-1090174,-4.027761255,-1,-1
2005,1,1,854449990,854449,85,,,,,KG,401541,2037775,5.0748865,-2037775,-5.0748865,-1,-1
2006,1,1,854449990,854449,85,,,,,KG,529576,2390004,4.513051951,-2390004,-4.513051951,-1,-1
2007,1,1,854449990,854449,85,,,,,KG,790483,3011863,3.81015531,-3011863,-3.81015531,-1,-1
2001,6,1,854460010,854460,85,KG,350,636,1.817142857,,,,,636,1.817142857,1,1
2003,6,1,854460010,854460,85,KG,115,201,1.747826087,,,,,201,1.747826087,1,1
2004,6,1,854460010,854460,85,KG,621,694,1.117552335,,,,,694,1.117552335,1,1
2005,6,1,854460010,854460,85,KG,515,1558,3.025242718,,,,,1558,3.025242718,1,1
2006,6,1,854460010,854460,85,KG,28281,50880,1.799087727,,,,,50880,1.799087727,1,1
2007,6,1,854460010,854460,85,KG,79,1041,13.17721519,,,,,1041,13.17721519,1,1
2001,6,1,854460090,854460,85,KG,198284,96232,0.485324081,,,,,96232,0.485324081,1,1
2002,6,1,854460090,854460,85,KG,26426,12347,0.467229244,,,,,12347,0.467229244,1,1
2003,6,1,854460090,854460,85,KG,236380,124175,0.525319401,,,,,124175,0.525319401,1,1
2004,6,1,854460090,854460,85,KG,306990,191112,0.622534936,,,,,191112,0.622534936,1,1
2005,6,1,854460090,854460,85,KG,435636,288025,0.661159776,,,,,288025,0.661159776,1,1
2006,6,1,854460090,854460,85,KG,731923,689712,0.942328633,,,,,689712,0.942328633,1,1
2007,6,1,854460090,854460,85,KG,759494,829882,1.092677493,,,,,829882,1.092677493,1,1
2005,6,1,854460100,854460,85,,,,,KG,3029101,2103710,0.694499787,-2103710,-0.694499787,-1,-1
2006,6,1,854460100,854460,85,,,,,KG,745212,1038250,1.393227699,-1038250,-1.393227699,-1,-1
2007,6,1,854460100,854460,85,,,,,KG,494983,696564,1.40724833,-696564,-1.40724833,-1,-1
2001,6,1,854460110,854460,85,,,,,KG,1533930,748767,0.488136356,-748767,-0.488136356,-1,-1
2002,6,1,854460110,854460,85,,,,,KG,1962406,1006775,0.513030943,-1006775,-0.513030943,-1,-1
2003,6,1,854460110,854460,85,,,,,KG,1830141,759184,0.414822683,-759184,-0.414822683,-1,-1
2004,6,1,854460110,854460,85,,,,,KG,1525679,895268,0.586799713,-895268,-0.586799713,-1,-1
2001,6,1,854460190,854460,85,,,,,KG,11000,863,0.078454545,-863,-0.078454545,-1,-1
2002,6,1,854460190,854460,85,,,,,KG,51000,10047,0.197,-10047,-0.197,-1,-1
2003,6,1,854460190,854460,85,,,,,KG,127227,53375,0.41952573,-53375,-0.41952573,-1,-1
2004,6,1,854460190,854460,85,,,,,KG,1,1068,1068,-1068,-1068,-1,-1
2001,6,1,854460910,854460,85,,,,,KG,504123,464675,0.921749256,-464675,-0.921749256,-1,-1
2002,6,1,854460910,854460,85,,,,,KG,750330,582152,0.775861288,-582152,-0.775861288,-1,-1
2003,6,1,854460910,854460,85,,,,,KG,690609,519764,0.752616893,-519764,-0.752616893,-1,-1
2004,6,1,854460910,854460,85,,,,,KG,483607,411659,0.851226306,-411659,-0.851226306,-1,-1
2005,6,1,854460910,854460,85,,,,,KG,390122,171893,0.440613449,-171893,-0.440613449,-1,-1
2006,6,1,854460910,854460,85,,,,,KG,562059,728851,1.296751764,-728851,-1.296751764,-1,-1
2007,6,1,854460910,854460,85,,,,,KG,1048292,1163935,1.110315637,-1163935,-1.110315637,-1,-1
2001,6,1,854460990,854460,85,,,,,KG,22810,70494,3.090486629,-70494,-3.090486629,-1,-1
2002,6,1,854460990,854460,85,,,,,KG,57080,106666,1.868710582,-106666,-1.868710582,-1,-1
2003,6,1,854460990,854460,85,,,,,KG,61013,126264,2.069460607,-126264,-2.069460607,-1,-1
2004,6,1,854460990,854460,85,,,,,KG,45453,104100,2.290277869,-104100,-2.290277869,-1,-1
2005,6,1,854460990,854460,85,,,,,KG,239095,255578,1.068939125,-255578,-1.068939125,-1,-1
2006,6,1,854460990,854460,85,,,,,KG,54442,138891,2.551173726,-138891,-2.551173726,-1,-1
2007,6,1,854460990,854460,85,,,,,KG,64192,153031,2.383957502,-153031,-2.383957502,-1,-1
2001,6,1,854470010,854470,85,KG,142624,613616,4.302333408,,,,,613616,4.302333408,1,1
2002,6,1,854470010,854470,85,KG,197649,565180,2.859513582,,,,,565180,2.859513582,1,1
2003,6,1,854470010,854470,85,KG,168483,1299024,7.710119122,,,,,1299024,7.710119122,1,1
2004,6,1,854470010,854470,85,KG,86401,1198698,13.87365887,,,,,1198698,13.87365887,1,1
2005,6,1,854470010,854470,85,KG,104778,1936761,18.48442421,,,,,1936761,18.48442421,1,1
2006,6,1,854470010,854470,85,KG,252212,1035671,4.106351006,,,,,1035671,4.106351006,1,1
2007,6,1,854470010,854470,85,KG,150161,1820988,12.12690379,,,,,1820988,12.12690379,1,1
2001,6,1,854470090,854470,85,KG,34698,384130,11.0706669,,,,,384130,11.0706669,1,1
2002,6,1,854470090,854470,85,KG,23721,119978,5.057881202,,,,,119978,5.057881202,1,1
2003,6,1,854470090,854470,85,KG,29312,166014,5.663687227,,,,,166014,5.663687227,1,1
2004,6,1,854470090,854470,85,KG,35753,440639,12.32453221,,,,,440639,12.32453221,1,1
2005,6,1,854470090,854470,85,KG,30329,557853,18.39338587,,,,,557853,18.39338587,1,1
2006,6,1,854470090,854470,85,KG,40277,719515,17.86416565,,,,,719515,17.86416565,1,1
