"","year","tech","type","HS","HS6","HS2","export_unit","export_num","export_value","export_average","import_unit","import_num","import_value","import_average","diff_value","average_value","diff_ratio","average_ratio"
"305",2013,3,3,841330000,841330,84,1,NA,NA,NA,3,2493539,13578982,5.445666581,-13578982,-5.445666581,-1,-1
"306",2014,3,3,841330000,841330,84,1,NA,NA,NA,3,2761878,17985060,6.511895167,-17985060,-6.511895167,-1,-1
"307",2008,3,3,841330010,841330,84,2,132301,145125,1.096930484,1,NA,NA,NA,145125,1.096930484,1,1
"308",2009,3,3,841330010,841330,84,2,131349,481039,3.66229663,1,NA,NA,NA,481039,3.66229663,1,1
"309",2010,3,3,841330010,841330,84,2,290029,648164,2.234824793,1,NA,NA,NA,648164,2.234824793,1,1
"310",2011,3,3,841330010,841330,84,2,296641,410272,1.383058984,1,NA,NA,NA,410272,1.383058984,1,1
"311",2012,3,3,841330010,841330,84,2,195082,300466,1.540203607,1,NA,NA,NA,300466,1.540203607,1,1
"312",2013,3,3,841330010,841330,84,2,191820,309940,1.615785632,1,NA,NA,NA,309940,1.615785632,1,1
"313",2014,3,3,841330010,841330,84,2,268447,524946,1.955492146,1,NA,NA,NA,524946,1.955492146,1,1
"314",2008,3,3,841330020,841330,84,2,696957,1058801,1.519176936,1,NA,NA,NA,1058801,1.519176936,1,1
"315",2009,3,3,841330020,841330,84,2,242380,702198,2.89709547,1,NA,NA,NA,702198,2.89709547,1,1
"316",2010,3,3,841330020,841330,84,2,763010,1665771,2.183157495,1,NA,NA,NA,1665771,2.183157495,1,1
"317",2011,3,3,841330020,841330,84,2,1035147,2340053,2.260599702,1,NA,NA,NA,2340053,2.260599702,1,1
"318",2012,3,3,841330020,841330,84,2,1056057,2521599,2.387748957,1,NA,NA,NA,2521599,2.387748957,1,1
"319",2013,3,3,841330020,841330,84,2,1052157,3001169,2.852396553,1,NA,NA,NA,3001169,2.852396553,1,1
"320",2014,3,3,841330020,841330,84,2,1402814,3947033,2.813653841,1,NA,NA,NA,3947033,2.813653841,1,1
"321",2008,4,3,841350010,841350,84,2,5815,47620,8.18916595,1,NA,NA,NA,47620,8.18916595,1,1
"322",2009,4,3,841350010,841350,84,2,15791,44789,2.836362485,1,NA,NA,NA,44789,2.836362485,1,1
"323",2010,4,3,841350010,841350,84,2,9571,34963,3.653014314,1,NA,NA,NA,34963,3.653014314,1,1
"324",2011,4,3,841350010,841350,84,2,31020,74105,2.388942618,1,NA,NA,NA,74105,2.388942618,1,1
"325",2012,4,3,841350010,841350,84,2,48866,110482,2.260917611,1,NA,NA,NA,110482,2.260917611,1,1
"326",2013,4,3,841350010,841350,84,2,73166,195393,2.670543695,1,NA,NA,NA,195393,2.670543695,1,1
"327",2014,4,3,841350010,841350,84,2,102740,320397,3.118522484,1,NA,NA,NA,320397,3.118522484,1,1
"328",2008,4,3,841350090,841350,84,2,18006,71249,3.956958792,1,NA,NA,NA,71249,3.956958792,1,1
"329",2009,4,3,841350090,841350,84,2,16189,40046,2.473654951,1,NA,NA,NA,40046,2.473654951,1,1
"330",2010,4,3,841350090,841350,84,2,145389,180380,1.240671578,1,NA,NA,NA,180380,1.240671578,1,1
"331",2011,4,3,841350090,841350,84,2,297738,285950,0.960408144,1,NA,NA,NA,285950,0.960408144,1,1
"332",2012,4,3,841350090,841350,84,2,354007,355185,1.003327618,1,NA,NA,NA,355185,1.003327618,1,1
"333",2013,4,3,841350090,841350,84,2,251094,756330,3.01213888,1,NA,NA,NA,756330,3.01213888,1,1
"334",2014,4,3,841350090,841350,84,2,409407,753684,1.840916252,1,NA,NA,NA,753684,1.840916252,1,1
"335",2008,4,3,841350100,841350,84,1,NA,NA,NA,3,5064191,9649348,1.905407596,-9649348,-1.905407596,-1,-1
"336",2009,4,3,841350100,841350,84,1,NA,NA,NA,3,4359300,9578179,2.197182805,-9578179,-2.197182805,-1,-1
"337",2010,4,3,841350100,841350,84,1,NA,NA,NA,3,7505857,15062853,2.006813213,-15062853,-2.006813213,-1,-1
"338",2011,4,3,841350100,841350,84,1,NA,NA,NA,3,9091626,18961539,2.085604819,-18961539,-2.085604819,-1,-1
"339",2012,4,3,841350100,841350,84,1,NA,NA,NA,3,5397685,10985359,2.035198238,-10985359,-2.035198238,-1,-1
"340",2013,4,3,841350100,841350,84,1,NA,NA,NA,3,3921952,8226748,2.097615677,-8226748,-2.097615677,-1,-1
"341",2014,4,3,841350100,841350,84,1,NA,NA,NA,3,4517092,9014888,1.995728225,-9014888,-1.995728225,-1,-1
"342",2008,4,3,841350900,841350,84,1,NA,NA,NA,3,1015694,3970629,3.90927681,-3970629,-3.90927681,-1,-1
"343",2009,4,3,841350900,841350,84,1,NA,NA,NA,3,752538,2628259,3.492526623,-2628259,-3.492526623,-1,-1
"344",2010,4,3,841350900,841350,84,1,NA,NA,NA,3,985045,3977472,4.037858169,-3977472,-4.037858169,-1,-1
"345",2011,4,3,841350900,841350,84,1,NA,NA,NA,3,966903,3743252,3.871383169,-3743252,-3.871383169,-1,-1
"346",2012,4,3,841350900,841350,84,1,NA,NA,NA,3,853163,3195181,3.745100292,-3195181,-3.745100292,-1,-1
"347",2013,4,3,841350900,841350,84,1,NA,NA,NA,3,537650,2339500,4.351343811,-2339500,-4.351343811,-1,-1
"348",2014,4,3,841350900,841350,84,1,NA,NA,NA,3,487837,2093959,4.2923333,-2093959,-4.2923333,-1,-1
"349",2008,4,3,841360011,841360,84,2,230,1246,5.417391304,1,NA,NA,NA,1246,5.417391304,1,1
"350",2010,4,3,841360011,841360,84,2,114,683,5.99122807,1,NA,NA,NA,683,5.99122807,1,1
"351",2011,4,3,841360011,841360,84,2,237,693,2.924050633,1,NA,NA,NA,693,2.924050633,1,1
"352",2013,4,3,841360011,841360,84,2,7543,13260,1.757921251,1,NA,NA,NA,13260,1.757921251,1,1
"353",2014,4,3,841360011,841360,84,2,21429,50546,2.358766158,1,NA,NA,NA,50546,2.358766158,1,1
"354",2008,4,3,841360019,841360,84,2,182496,144501,0.791803656,1,NA,NA,NA,144501,0.791803656,1,1
"355",2009,4,3,841360019,841360,84,2,160778,127990,0.796066626,1,NA,NA,NA,127990,0.796066626,1,1
"356",2010,4,3,841360019,841360,84,2,144859,106923,0.738117756,1,NA,NA,NA,106923,0.738117756,1,1
"357",2011,4,3,841360019,841360,84,2,245262,160027,0.652473681,1,NA,NA,NA,160027,0.652473681,1,1
"358",2012,4,3,841360019,841360,84,2,249968,207000,0.828105998,1,NA,NA,NA,207000,0.828105998,1,1
"359",2013,4,3,841360019,841360,84,2,211838,190514,0.899338174,1,NA,NA,NA,190514,0.899338174,1,1
"360",2014,4,3,841360019,841360,84,2,202535,253657,1.252410694,1,NA,NA,NA,253657,1.252410694,1,1
"361",2008,4,3,841360091,841360,84,2,1250042,1241039,0.992797842,1,NA,NA,NA,1241039,0.992797842,1,1
"362",2009,4,3,841360091,841360,84,2,933928,1120566,1.199841958,1,NA,NA,NA,1120566,1.199841958,1,1
"363",2010,4,3,841360091,841360,84,2,1021405,1083733,1.061021828,1,NA,NA,NA,1083733,1.061021828,1,1
"364",2011,4,3,841360091,841360,84,2,1239816,1166796,0.941104164,1,NA,NA,NA,1166796,0.941104164,1,1
"365",2012,4,3,841360091,841360,84,2,1176575,1161335,0.98704715,1,NA,NA,NA,1161335,0.98704715,1,1
"366",2013,4,3,841360091,841360,84,2,1086623,1206939,1.110724695,1,NA,NA,NA,1206939,1.110724695,1,1
"367",2014,4,3,841360091,841360,84,2,1209958,1412745,1.167598379,1,NA,NA,NA,1412745,1.167598379,1,1
"368",2008,4,3,841360099,841360,84,2,230767,222929,0.966035005,1,NA,NA,NA,222929,0.966035005,1,1
"369",2009,4,3,841360099,841360,84,2,208994,176920,0.846531479,1,NA,NA,NA,176920,0.846531479,1,1
"370",2010,4,3,841360099,841360,84,2,340940,312181,0.915647915,1,NA,NA,NA,312181,0.915647915,1,1
"371",2011,4,3,841360099,841360,84,2,366954,308560,0.840868338,1,NA,NA,NA,308560,0.840868338,1,1
"372",2012,4,3,841360099,841360,84,2,308123,269739,0.875426372,1,NA,NA,NA,269739,0.875426372,1,1
"373",2013,4,3,841360099,841360,84,2,354112,354988,1.002473794,1,NA,NA,NA,354988,1.002473794,1,1
"374",2014,4,3,841360099,841360,84,2,364760,412874,1.131905911,1,NA,NA,NA,412874,1.131905911,1,1
"375",2008,4,3,841360100,841360,84,1,NA,NA,NA,3,2736006,6655330,2.432498321,-6655330,-2.432498321,-1,-1
"376",2009,4,3,841360100,841360,84,1,NA,NA,NA,3,2153466,5064320,2.351706505,-5064320,-2.351706505,-1,-1
"377",2010,4,3,841360100,841360,84,1,NA,NA,NA,3,5088549,11469886,2.254058279,-11469886,-2.254058279,-1,-1
"378",2011,4,3,841360100,841360,84,1,NA,NA,NA,3,5386856,12180943,2.261234197,-12180943,-2.261234197,-1,-1
"379",2012,4,3,841360100,841360,84,1,NA,NA,NA,3,3155849,6920071,2.192776334,-6920071,-2.192776334,-1,-1
"380",2013,4,3,841360100,841360,84,1,NA,NA,NA,3,3509857,11495578,3.275226882,-11495578,-3.275226882,-1,-1
"381",2014,4,3,841360100,841360,84,1,NA,NA,NA,3,2797978,11481177,4.103383586,-11481177,-4.103383586,-1,-1
"382",2008,4,3,841360900,841360,84,1,NA,NA,NA,3,1407121,3200780,2.274701323,-3200780,-2.274701323,-1,-1
"383",2009,4,3,841360900,841360,84,1,NA,NA,NA,3,1431135,2867939,2.003961192,-2867939,-2.003961192,-1,-1
"384",2010,4,3,841360900,841360,84,1,NA,NA,NA,3,2021611,4114856,2.035434117,-4114856,-2.035434117,-1,-1
"385",2011,4,3,841360900,841360,84,1,NA,NA,NA,3,2182856,4294318,1.967293307,-4294318,-1.967293307,-1,-1
"386",2012,4,3,841360900,841360,84,1,NA,NA,NA,3,1711074,4230036,2.472152578,-4230036,-2.472152578,-1,-1
"387",2013,4,3,841360900,841360,84,1,NA,NA,NA,3,1153146,3154383,2.735458476,-3154383,-2.735458476,-1,-1
"388",2014,4,3,841360900,841360,84,1,NA,NA,NA,3,1225130,3173638,2.590449993,-3173638,-2.590449993,-1,-1
"389",2008,4,3,841370010,841370,84,2,3963576,3349817,0.845150188,1,NA,NA,NA,3349817,0.845150188,1,1
"390",2009,4,3,841370010,841370,84,2,2938374,2507921,0.853506395,1,NA,NA,NA,2507921,0.853506395,1,1
"391",2010,4,3,841370010,841370,84,2,3577972,2993000,0.836507385,1,NA,NA,NA,2993000,0.836507385,1,1
"392",2011,4,3,841370010,841370,84,2,4270915,3848883,0.901184641,1,NA,NA,NA,3848883,0.901184641,1,1
"393",2012,4,3,841370010,841370,84,2,3827799,3584121,0.936339918,1,NA,NA,NA,3584121,0.936339918,1,1
"394",2013,4,3,841370010,841370,84,2,4286863,4866700,1.135259046,1,NA,NA,NA,4866700,1.135259046,1,1
"395",2014,4,3,841370010,841370,84,2,4411941,5391157,1.221946758,1,NA,NA,NA,5391157,1.221946758,1,1
"396",2008,4,3,841370090,841370,84,2,425059,446735,1.050995274,1,NA,NA,NA,446735,1.050995274,1,1
"397",2009,4,3,841370090,841370,84,2,506504,432268,0.853434524,1,NA,NA,NA,432268,0.853434524,1,1
"398",2010,4,3,841370090,841370,84,2,513324,495035,0.96437143,1,NA,NA,NA,495035,0.96437143,1,1
"399",2011,4,3,841370090,841370,84,2,441754,436530,0.988174414,1,NA,NA,NA,436530,0.988174414,1,1
"400",2012,4,3,841370090,841370,84,2,405671,405742,1.000175019,1,NA,NA,NA,405742,1.000175019,1,1
"401",2013,4,3,841370090,841370,84,2,683315,777276,1.137507592,1,NA,NA,NA,777276,1.137507592,1,1
"402",2014,4,3,841370090,841370,84,2,1052342,1056890,1.004321789,1,NA,NA,NA,1056890,1.004321789,1,1
"403",2008,4,3,841370100,841370,84,1,NA,NA,NA,3,9988905,19784751,1.980672656,-19784751,-1.980672656,-1,-1
"404",2009,4,3,841370100,841370,84,1,NA,NA,NA,3,9694200,17592545,1.814749541,-17592545,-1.814749541,-1,-1
"405",2010,4,3,841370100,841370,84,1,NA,NA,NA,3,10681218,16144483,1.511483335,-16144483,-1.511483335,-1,-1
"406",2011,4,3,841370100,841370,84,1,NA,NA,NA,3,11730881,16672942,1.421286432,-16672942,-1.421286432,-1,-1
"407",2012,4,3,841370100,841370,84,1,NA,NA,NA,3,7826121,11450273,1.463084074,-11450273,-1.463084074,-1,-1
"408",2013,4,3,841370100,841370,84,1,NA,NA,NA,3,5445897,9840013,1.806867262,-9840013,-1.806867262,-1,-1
"409",2014,4,3,841370100,841370,84,1,NA,NA,NA,3,7258463,9666915,1.331812947,-9666915,-1.331812947,-1,-1
"410",2008,4,3,841370200,841370,84,1,NA,NA,NA,3,268770,814134,3.029110392,-814134,-3.029110392,-1,-1
"411",2009,4,3,841370200,841370,84,1,NA,NA,NA,3,18045,108222,5.997339983,-108222,-5.997339983,-1,-1
"412",2010,4,3,841370200,841370,84,1,NA,NA,NA,3,66436,253746,3.819405142,-253746,-3.819405142,-1,-1
"413",2011,4,3,841370200,841370,84,1,NA,NA,NA,3,217880,725202,3.328446851,-725202,-3.328446851,-1,-1
"414",2012,4,3,841370200,841370,84,1,NA,NA,NA,3,184334,622006,3.374342227,-622006,-3.374342227,-1,-1
"415",2013,4,3,841370200,841370,84,1,NA,NA,NA,3,217895,1024771,4.703049634,-1024771,-4.703049634,-1,-1
"416",2014,4,3,841370200,841370,84,1,NA,NA,NA,3,87145,385746,4.426484595,-385746,-4.426484595,-1,-1
"417",2008,4,3,841370900,841370,84,1,NA,NA,NA,3,105195,328576,3.123494463,-328576,-3.123494463,-1,-1
"418",2009,4,3,841370900,841370,84,1,NA,NA,NA,3,180074,664476,3.690016327,-664476,-3.690016327,-1,-1
"419",2010,4,3,841370900,841370,84,1,NA,NA,NA,3,646392,1173131,1.814890964,-1173131,-1.814890964,-1,-1
"420",2011,4,3,841370900,841370,84,1,NA,NA,NA,3,144660,475911,3.28985898,-475911,-3.28985898,-1,-1
"421",2012,4,3,841370900,841370,84,1,NA,NA,NA,3,65733,168370,2.561422725,-168370,-2.561422725,-1,-1
"422",2013,4,3,841370900,841370,84,1,NA,NA,NA,3,73964,263624,3.564220432,-263624,-3.564220432,-1,-1
